,^GSPC,,,,,,,^IXIC,,,,,,,^DJI,,,,,,,^NYA,,,,,,,^XAX,,,,,,,^BUK100P,,,,,,,^RUT,,,,,,,^VIX,,,,,,,^GDAXI,,,,,,,^FCHI,,,,,,,^STOXX50E,,,,,,,^N100,,,,,,,^BFX,,,,,,,IMOEX.ME,,,,,,,^N225,,,,,,,^HSI,,,,,,,000001.SS,,,,,,,399001.SZ,,,,,,,^AXJO,,,,,,,^AORD,,,,,,,^BSESN,,,,,,,^JKSE,,,,,,,^NZ50,,,,,,,^KS11,,,,,,,^TWII,,,,,,,^GSPTSE,,,,,,,^BVSP,,,,,,,^MXX,,,,,,,^IPSA,,,,,,,^MERV,,,,,,,^TA125.TA,,,,,,,^CASE30,,,,,,,^JN0U.JO,,,,,
Date,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close,,High,Low,Open,Close,Volume,Adj Close
4/5/2018,2672.080078,2649.580078,2657.360107,2662.840088,3178970000,2662.840088,,7112.379883,7036.620117,7099.25,7076.549805,2124660000,7076.549805,,24622.25977,24313.91016,24313.91016,24505.2207,347790000,24505.2207,,12605.08008,12509.91016,12512.41992,12571.94043,3178970000,12571.94043,,2530.340088,2467.26001,2468.669922,2528.840088,0,2528.840088,,720.2800293,703.9500122,703.9500122,720.1199951,0,720.1199951,,1545.280029,1532.949951,1532.949951,1542.930054,3175970000,1542.930054,,20.20999908,18.56999969,19.76000023,18.94000053,0,18.94000053,,12322.37012,12135.63965,12153.61035,12305.19043,109092300,12305.19043,,5280.609863,5213.629883,5216.680176,5276.669922,94689000,5276.669922,,3433.810059,3353.709961,3353.709961,3429.949951,41230700,3429.949951,,1031.790039,1019.090027,1019.830017,1030.880005,217586900,1030.880005,,3897.800049,3858.810059,3866.860107,3889.02002,28976900,3889.02002,,2297.689941,2270.159912,2270.159912,2296.25,0,2296.25,,21737.66016,21462.09961,21541.17969,21645.41992,80700000,21645.41992,,,,,,,,,,,,,,,,,,,,,,,5806,5761.399902,5761.399902,5788.799805,0,5788.799805,,5905.299805,5863.700195,5863.700195,5888,616981700,5888,,33637.46094,33267.85938,33289.96094,33596.80078,11000,33596.80078,,6211.871094,6176.704102,6194.101074,6183.227051,62063900,6183.227051,,8398.830078,8345.339844,8363.990234,8393.269531,30933700,8393.269531,,2446.780029,2420.919922,2426.919922,2437.52002,591000,2437.52002,,,,,,,,,15371.40039,15187.2002,15194.59961,15356.09961,214608900,15356.09961,,86148,84374,84374,85210,4257700,85210,,48172.94141,47418.44922,47438.26172,47951.75,171675100,47951.75,,5625.140137,5542.790039,5542.790039,5607.029785,0,5607.029785,,31896.19922,31318.5,31318.5,31866.59961,0,31866.59961,,,,,,,,,,,,,,,,4447.52002,4339.169922,4339.189941,4404.680176,0,4404.680176
4/6/2018,2656.879883,2586.27002,2645.820068,2604.469971,3299700000,2604.469971,,7066.640137,6877.759766,6999.569824,6915.109863,2350540000,6915.109863,,24434.40039,23738.19922,24373.59961,23932.75977,395990000,23932.75977,,12552.46973,12263.92969,12511.59961,12349.11035,3299700000,12349.11035,,2530.320068,2473.120117,2522.98999,2486.76001,0,2486.76001,,721.8699951,716.8099976,720.1199951,717.6799927,0,717.6799927,,1541.069946,1502.630005,1540.01001,1513.300049,3299700000,1513.300049,,23.12000084,18.60000038,20.32999992,21.48999977,0,21.48999977,,12290.03027,12202.0498,12242.94043,12241.26953,87009100,12241.26953,,5282.720215,5243.02002,5256.25,5258.240234,68854400,5258.240234,,3421.72998,3399.969971,3419.939941,3408.100098,30666700,3408.100098,,1031.319946,1025.119995,1027.030029,1027.420044,173522200,1027.420044,,3886.050049,3862.840088,3877.600098,3870.070068,22585400,3870.070068,,2293.98999,2274.909912,2286.350098,2281.22998,0,2281.22998,,21742.83984,21550.41992,21633.73047,21567.51953,74400000,21567.51953,,29980.56055,29608.33008,29750.24023,29844.93945,1698284100,29844.93945,,,,,,,,,,,,,,,,5799.200195,5761.899902,5788.799805,5788.700195,0,5788.700195,,5897.200195,5860.799805,5888,5886.899902,590627300,5886.899902,,33697.51172,33501.37109,33608.58984,33626.96875,10800,33626.96875,,6192.422852,6165.205078,6184.870117,6175.051758,59659700,6175.051758,,,,,,,,,2433.969971,2417.23999,2420.879883,2429.580078,454300,2429.580078,,,,,,,,,15367.09961,15160.59961,15294.7998,15207.40039,200467100,15207.40039,,85210,83833,85210,84820,3069100,84820,,48091.19922,47655.42969,47863.60156,47926.10938,141523700,47926.10938,,5607.290039,5562.160156,5607.029785,5583.149902,0,5583.149902,,31958.59961,31551.5,31866.59961,31738.80078,0,31738.80078,,,,,,,,,,,,,,,,4426.609863,4349.370117,4383.859863,4381.379883,0,4381.379883
4/9/2018,2653.550049,2610.790039,2617.179932,2613.159912,3062960000,2613.159912,,7074.950195,6944.959961,6971.450195,6950.339844,2080900000,6950.339844,,24373.17969,23954.83008,24037.51953,23979.09961,380790000,23979.09961,,12532.84961,12374.91992,12412.94043,12380.5498,3062960000,12380.5498,,2498.290039,2481.050049,2495.47998,2484.860107,0,2484.860107,,720.8699951,715.0700073,717.6799927,719.4099731,0,719.4099731,,1533.939941,1513.900024,1513.900024,1514.459961,3062960000,1514.459961,,22.02000046,20.34000015,21.27000046,21.77000046,0,21.77000046,,12371.11035,12205.38965,12311.01953,12261.75,77287300,12261.75,,5289.720215,5247.569824,5271,5263.390137,60670000,5263.390137,,3433.679932,3403.199951,3413.889893,3414.850098,26686400,3414.850098,,1032.23999,1024.939941,1029.23999,1028.449951,160111500,1028.449951,,3883.590088,3854.47998,3875.610107,3870.649902,19351800,3870.649902,,2272.399902,2065.320068,2272.399902,2090.879883,0,2090.879883,,21737.08984,21517.76953,21534.33008,21678.25977,62100000,21678.25977,,30514.80078,29909.36914,30104.32031,30229.58008,1841272200,30229.58008,,3146.093018,3110.302979,3125.441895,3138.293945,139600,3138.293945,,10725.11035,10571.16016,10655.07031,10653.37988,85300,10653.33789,,5816.600098,5771.100098,5788.700195,5808.700195,0,5808.700195,,5911.200195,5868.899902,5886.899902,5904.700195,882821500,5904.700195,,33846.5,33578.91016,33653.60938,33788.53906,37400,33788.53906,,6246.130859,6178.176758,6179.380859,6246.130859,64251100,6246.130859,,8475.209961,8430.089844,8454.129883,8469.769531,19936300,8469.769531,,2446.280029,2424.149902,2424.149902,2444.080078,334400,2444.080078,,10904.75,10829.01953,10880.13965,10893.53027,2664500,10893.53027,,15320.5,15216,15268.40039,15227.7002,174468400,15227.7002,,85110,83155,84832,83307,3174800,83307,,48307.35938,48000.92188,48008.89844,48058.96094,163936300,48058.96094,,5637.370117,5601.700195,5621.72998,5632.709961,0,5632.709961,,31991,31738.80078,31738.80078,31844.40039,0,31844.40039,,1298.209961,1289.329956,1294.699951,1293.170044,121528700,1293.170044,,,,,,,,,4430.919922,4342.930176,4401.189941,4391.450195,0,4391.450195
4/10/2018,2665.449951,2635.780029,2638.409912,2656.870117,3543930000,2656.870117,,7117.97998,7014.879883,7060.990234,7094.299805,2238770000,7094.299805,,24511.34961,24198.94922,24198.94922,24408,368590000,24408,,12601.25,12380.55957,12380.55957,12565.96973,3543930000,12565.96973,,2524.139893,2502.870117,2508.919922,2515.51001,0,2515.51001,,727.1400146,719.4199829,719.4199829,726.9000244,0,726.9000244,,1548.079956,1517.050049,1517.050049,1543.430054,3543930000,1543.430054,,21.68000031,20.23999977,20.51000023,20.46999931,0,20.46999931,,12428.90039,12334.9502,12389.90039,12397.32031,99355700,12397.32031,,5312.879883,5281.580078,5299.580078,5307.560059,78090500,5307.560059,,3445.340088,3425.820068,3425.820068,3438.780029,31290500,3438.780029,,1037.400024,1032.550049,1034.910034,1036.98999,191457600,1036.98999,,3894.310059,3874.719971,3885.679932,3887.909912,24708400,3887.909912,,2199.439941,2083.300049,2090.72998,2173.76001,0,2173.76001,,21933.99023,21542.36914,21599.66992,21794.32031,74700000,21794.32031,,30806.85938,30163.08984,30205.08984,30728.74023,2270263700,30728.74023,,3190.648926,3139.081055,3144.25708,3190.322021,168200,3190.322021,,10765.62012,10628.24023,10671.69043,10765.62012,92300,10765.57813,,5857.799805,5785.700195,5808.700195,5857,0,5857,,5951.799805,5883.700195,5904.700195,5951.799805,1323474900,5951.799805,,33949.98047,33813.30078,33880.10938,33880.25,13600,33880.25,,6334.470215,6243,6244.352051,6325.817871,63897300,6325.817871,,8492.589844,8439.589844,8469.769531,8453.719727,24293500,8453.719727,,2454.360107,2419.550049,2439.939941,2450.73999,356400,2450.73999,,10975.66992,10874.83008,10885.63965,10927.17969,2943400,10927.17969,,15339.7998,15252.7998,15339.7998,15262.09961,212896000,15262.09961,,84538,83312,83312,84510,3518700,84510,,48490.78906,48099.32813,48099.87891,48331.51172,197041800,48331.51172,,5616.990234,5592.830078,5594.049805,5605.859863,0,5605.859863,,32340.69922,31844.40039,31844.40039,32222.40039,0,32222.40039,,1313.140015,1303.52002,1303.900024,1312.420044,61264800,1312.420044,,,,,,,,,4476.209961,4405.259766,4405.259766,4462.609863,0,4462.609863
4/11/2018,2661.429932,2639.25,2643.889893,2642.189941,3020760000,2642.189941,,7128.540039,7055,7055,7069.029785,1852120000,7069.029785,,24366.57031,24150.86914,24274.18945,24189.44922,286360000,24189.44922,,12580.98047,12501.28027,12509.38965,12514.58984,3020760000,12514.58984,,2545.159912,2514.570068,2514.580078,2536.810059,0,2536.810059,,727.6599731,724.9899902,726.9099731,726.2999878,0,726.2999878,,1551.369995,1535.76001,1542.459961,1546.800049,3020760000,1546.800049,,21.65999985,19.63999939,20.95000076,20.23999977,0,20.23999977,,12381.53027,12256.58984,12372.07031,12293.96973,98812700,12293.96973,,5303.319824,5264.27002,5301.439941,5277.939941,68231500,5277.939941,,3435.639893,3411.629883,3435.639893,3419.709961,30746800,3419.709961,,1035.890015,1029.410034,1035.130005,1031.98999,169731400,1031.98999,,3889.449951,3854.75,3877.840088,3856.600098,21998700,3856.600098,,2231.26001,2157.919922,2172.449951,2192.149902,0,2192.149902,,21837.35938,21687.09961,21819.08984,21687.09961,69500000,21687.09961,,31021.11914,30723.07031,30761.23047,30897.71094,2291863000,30897.71094,,3220.844971,3191.586914,3197.37207,3208.082031,175900,3208.082031,,10856.44043,10786.83984,10796.5,10808.37012,89900,10808.32715,,5864,5825.299805,5857,5828.700195,0,5828.700195,,5958.200195,5922.399902,5951.799805,5925.799805,1027759500,5925.799805,,33981.53906,33750.73828,33970.35156,33940.44141,9300,33940.44141,,6380.354004,6349.64209,6352.60498,6360.932129,72747400,6360.932129,,8453.719727,8382.94043,8453.719727,8404.219727,26197600,8404.219727,,2458.98999,2441.199951,2456.530029,2444.219971,355200,2444.219971,,11016.34961,10953.30957,10961.7002,10974.01953,2560400,10974.01953,,15318.90039,15231.7998,15234.40039,15257.90039,229950600,15257.90039,,85417,84340,84494,85246,3370600,85246,,48571.41016,48186.51953,48253.83984,48532.14063,158662900,48532.14063,,5621.180176,5588.97998,5605.859863,5613.810059,0,5613.810059,,32339.80078,31979.80078,32222.40039,32030.90039,0,32030.90039,,1312.359985,1299.829956,1311.410034,1307.540039,83958800,1307.540039,,,,,,,,,4459.919922,4384.009766,4458.72998,4426.160156,0,4426.160156
4/12/2018,2674.719971,2653.830078,2653.830078,2663.98999,3021320000,2663.98999,,7166,7105.089844,7112.02002,7140.25,2021110000,7140.25,,24592.11914,24302.82031,24302.82031,24483.05078,336130000,24483.05078,,12623.70996,12552.71973,12558.98047,12580.21973,3021320000,12580.21973,,2551.840088,2526.820068,2532.209961,2546.02002,0,2546.02002,,727.3099976,724.6900024,725.9199829,726.2199707,0,726.2199707,,1562.459961,1548.030029,1548.030029,1557.329956,3021320000,1557.329956,,19.92000008,18.15999985,19.82999992,18.48999977,0,18.48999977,,12434.24023,12263.7002,12282.38965,12415.00977,82053600,12415.00977,,5309.970215,5266.359863,5280.660156,5309.220215,82203700,5309.220215,,3447.52002,3413.679932,3419.600098,3443.969971,30055500,3443.969971,,1037.569946,1029.699951,1033,1037.079956,194177700,1037.079956,,3890.879883,3856.27002,3872.810059,3883.820068,27470200,3883.820068,,2220.830078,2173.600098,2206.939941,2210.050049,0,2210.050049,,21719.42969,21591.39063,21657.86914,21660.2793,58400000,21660.2793,,31094.10938,30637.14063,31094.10938,30831.2793,1754477200,30831.2793,,3205.251953,3177.049072,3203.278076,3180.157959,148200,3180.157959,,10825.66016,10720.83008,10797.34961,10726.9502,75300,10726.9082,,5837.899902,5801.5,5828.700195,5815.5,0,5815.5,,5932.200195,5898.100098,5925.799805,5911.399902,931988700,5911.399902,,34177.44141,33924.87891,33987.55078,34101.12891,6600,34101.12891,,6356.145996,6289.86377,6351.046875,6310.801758,65143600,6310.801758,,8474.629883,8404.219727,8404.219727,8414.769531,26372800,8414.769531,,2454.949951,2441.580078,2450.949951,2442.709961,441600,2442.709961,,11008.2002,10920.62012,10984.12012,10955.29004,2248200,10955.29004,,15313.59961,15259,15288.59961,15269.2998,160611500,15269.2998,,85577,85025,85246,85444,2837000,85444,,48828.05078,48335.53125,48550.01172,48782.55859,153658600,48782.55859,,5636.220215,5609.459961,5613.810059,5630.990234,0,5630.990234,,32143.5,31957.80078,32030.90039,32038.80078,0,32038.80078,,1327.27002,1312.339966,1315.630005,1326.380005,62976800,1326.380005,,,,,,,,,4476.870117,4413.859863,4434.870117,4462.720215,0,4462.720215
4/13/2018,2680.26001,2645.050049,2676.899902,2656.300049,2960910000,2656.300049,,7183.620117,7078.140137,7179.620117,7106.649902,1743640000,7106.649902,,24646.44922,24243.74023,24582.82031,24360.14063,331890000,24360.14063,,12640.87988,12503.66992,12580.21973,12546.0498,2960910000,12546.0498,,2558.070068,2544.699951,2558.070068,2549.610107,0,2549.610107,,728.1199951,725.4699707,726.210022,727.4000244,0,727.4000244,,1563.75,1545.060059,1558.109985,1549.51001,2960910000,1549.51001,,18.45000076,17.26000023,18.27000046,17.40999985,0,17.40999985,,12523.96973,12411.65039,12461.30957,12442.40039,76693800,12442.40039,,5339.049805,5303.379883,5318.129883,5315.02002,68375700,5315.02002,,3466.98999,3438.929932,3445.030029,3448,34046000,3448,,1041.579956,1035.869995,1038.599976,1037.880005,162457200,1037.880005,,3908.219971,3881.27002,3895.800049,3888.320068,23028300,3888.320068,,2219.100098,2167.899902,2210.02002,2175.159912,0,2175.159912,,21917.34961,21746.68945,21801.41016,21778.74023,73100000,21778.74023,,31076.75977,30707.76953,31076.75977,30808.38086,1406304600,30808.38086,,3197.895996,3155.506104,3192.041992,3159.052002,127600,3159.052002,,10825.66992,10670.65039,10789.76953,10687.01953,72500,10686.97754,,5844.700195,5815.5,5815.5,5829.100098,0,5829.100098,,5940,5911.399902,5911.399902,5924.700195,910540200,5924.700195,,34313.14063,34103.53125,34167.53125,34192.64844,8300,34192.64844,,6335.205078,6270.327148,6322.946777,6270.327148,55764300,6270.327148,,,,,,,,,2457.850098,2442.350098,2449.419922,2455.070068,395900,2455.070068,,10988.23047,10938.37012,10975.58008,10965.38965,2400400,10965.38965,,15349.59961,15254.90039,15337.2998,15274,190227600,15274,,85441,84144,85441,84334,3504200,84334,,48828.89844,48560.26172,48817.17188,48768.30078,135504800,48768.30078,,5642.620117,5613.310059,5630.990234,5630.899902,0,5630.899902,,32107.59961,31500.19922,32038.80078,31593.09961,0,31593.09961,,,,,,,,,,,,,,,,4473.850098,4427.290039,4446.080078,4438.819824,0,4438.819824
4/16/2018,2686.48999,2665.159912,2670.100098,2677.840088,3019700000,2677.840088,,7178.509766,7115.850098,7153.870117,7156.279785,1795950000,7156.279785,,24675.35938,24480.19922,24483.15039,24573.03906,305070000,24573.03906,,12660.11035,12573.04004,12601.40039,12628.20996,3019700000,12628.20996,,2566.629883,2546.550049,2556.300049,2565.969971,0,2565.969971,,727.4099731,720.0999756,727.4099731,721.0300293,0,721.0300293,,1566.400024,1550.51001,1550.560059,1563.030029,3019700000,1563.030029,,17.65999985,16.37999916,17.59000015,16.55999947,0,16.55999947,,12487.04004,12375.62988,12478.99023,12391.41016,62656800,12391.41016,,5322.410156,5298.939941,5322.410156,5312.959961,60319200,5312.959961,,3455.030029,3435.580078,3450.389893,3441.040039,23820900,3441.040039,,1039.060059,1034.150024,1038.959961,1036.829956,148672800,1036.829956,,3895.300049,3860.75,3895.27002,3868.179932,18854000,3868.179932,,2179.75,2141.169922,2156.280029,2143.669922,0,2143.669922,,21879.68945,21775.60938,21843.55078,21835.5293,53400000,21835.5293,,30849.7207,30190.75,30849.7207,30315.58984,1827774700,30315.58984,,3153.105957,3096.100098,3152.887939,3110.648926,154400,3110.648926,,10704.38965,10540.69043,10660.69043,10621.79004,95000,10621.74805,,5867.600098,5829.100098,5829.100098,5841.299805,0,5841.299805,,5959.200195,5924.700195,5924.700195,5933,827766600,5933,,34341.46094,33899.33984,33944.73047,34305.42969,7100,34305.42969,,6305.030762,6262.23877,6279.632813,6286.748047,56984800,6286.748047,,8406.349609,8340.219727,8406.349609,8344.519531,19880800,8344.519531,,2466.159912,2449.969971,2466.040039,2457.48999,347200,2457.48999,,10974.94043,10921.16992,10962.36035,10954.5498,2341000,10954.5498,,15326.09961,15266.90039,15298.7998,15300.40039,188529800,15300.40039,,84591,82762,84328,82862,2913400,82862,,48840.35156,48378.35156,48750.48828,48434.39063,135388400,48434.39063,,5636.709961,5608.77002,5630.899902,5613.140137,0,5613.140137,,31595.40039,30948.09961,31593.09961,31007.80078,0,31007.80078,,1342.060059,1332.51001,1335.23999,1339.180054,65841600,1339.180054,,,,,,,,,4479.009766,4425.290039,4437.350098,4460.490234,0,4460.490234
4/17/2018,2713.340088,2692.050049,2692.73999,2706.389893,3234360000,2706.389893,,7298.589844,7206.549805,7215.120117,7281.100098,1913230000,7281.100098,,24858.9707,24681.78906,24681.78906,24786.63086,342410000,24786.63086,,12733.67969,12665.49023,12680.38965,12705.75977,3234360000,12705.75977,,2583.969971,2565.5,2568.959961,2579.860107,0,2579.860107,,724.4899902,719.5200195,721.039978,724.210022,0,724.210022,,1582.98999,1564.869995,1564.869995,1579.800049,3234360000,1579.800049,,16.27000046,14.56999969,16.15999985,15.25,0,15.25,,12614.25,12417.25977,12443.2002,12585.57031,85350700,12585.57031,,5370.22998,5317.120117,5325.629883,5353.540039,81726700,5353.540039,,3486.530029,3444.389893,3444.389893,3477.909912,36527900,3477.909912,,1047.75,1037.709961,1039.069946,1044.910034,180543500,1044.910034,,3910.280029,3872.669922,3876.219971,3899.719971,22160500,3899.719971,,2191.189941,2165.209961,2173.449951,2191.189941,0,2191.189941,,21889.89063,21772.41992,21801.83008,21847.58984,57400000,21847.58984,,30477.78906,30012.69922,30354.89063,30062.75,1916884600,30062.75,,3118.76001,3064.028076,3112.975098,3066.797119,147200,3066.797119,,10669.15039,10390.0498,10636.87988,10395.16016,95400,10395.11914,,5871.100098,5841.299805,5841.299805,5841.5,0,5841.5,,5962.799805,5933,5933,5934.299805,630529200,5934.299805,,34434.14063,34229.82813,34381.80078,34395.05859,10400,34395.05859,,6303.971191,6259.592773,6290.86377,6285.762207,89647000,6285.762207,,8373.099609,8341.540039,8344.519531,8369.490234,18417200,8369.490234,,2465.629883,2449.080078,2459.389893,2453.77002,394700,2453.77002,,10965.2002,10799.07031,10953.50977,10810.4502,2646400,10810.4502,,15404.5,15325,15336.40039,15353.2998,167451700,15353.2998,,84191,82810,82862,84086,2628600,84086,,48965.94141,48340.03906,48420.51172,48933.60938,191182900,48933.60938,,5641.180176,5609.799805,5613.140137,5633.399902,0,5633.399902,,31516,31007,31007.80078,31402.80078,0,31402.80078,,1348.930054,1340.219971,1348.160034,1344.339966,45156400,1344.339966,,,,,,,,,4503.109863,4439.580078,4495.379883,4499.580078,0,4499.580078
4/18/2018,2717.48999,2703.629883,2710.110107,2708.639893,3383410000,2708.639893,,7319.580078,7259.899902,7292.379883,7295.240234,1893220000,7295.240234,,24832.53906,24721.08984,24820.84961,24748.07031,302030000,24748.07031,,12774.37012,12722.09961,12737.12988,12732.84961,3383410000,12732.84961,,2610.129883,2586.25,2586.919922,2603.110107,0,2603.110107,,733.0700073,724.210022,724.2199707,732.5599976,0,732.5599976,,1592.040039,1580.180054,1580.180054,1583.560059,3383410000,1583.560059,,16.89999962,14.94999981,15.30000019,15.60000038,0,15.60000038,,12640.25,12548.4502,12597.58008,12590.83008,83029000,12590.83008,,5381.740234,5359.629883,5360.450195,5380.169922,82529900,5380.169922,,3494.820068,3476.590088,3476.590088,3490.889893,33210400,3490.889893,,1049.25,1045,1045.800049,1049.040039,193373900,1049.040039,,3918.820068,3896.75,3907.439941,3910.459961,23816500,3910.459961,,2246.600098,2191.669922,2193.72998,2241.48999,0,2241.48999,,22194.10938,21914.96094,21929.00977,22158.19922,70400000,22158.19922,,30487.16992,29979.40039,30469.94922,30284.25,2001652800,30284.25,,3096.888916,3041.625,3091.909912,3091.398926,159300,3091.398926,,10514.74023,10249.87012,10477.51953,10491.15039,111000,10491.10938,,5864.799805,5841.5,5841.5,5861.399902,0,5861.399902,,5959.200195,5934.299805,5934.299805,5956.299805,706697000,5956.299805,,34591.80859,34270.03906,34443.42188,34331.67969,8200,34331.67969,,6320.004883,6297.946777,6302.979004,6320.004883,79669800,6320.004883,,8403.110352,8368.469727,8369.490234,8373.030273,27467900,8373.030273,,2486.72998,2467.550049,2467.550049,2479.97998,647300,2479.97998,,10917.59961,10809.88965,10842.87988,10847.88965,2189700,10847.88965,,15576.7002,15422.90039,15422.90039,15530,230935400,15530,,86149,84090,84090,85776,4196900,85776,,49187.55859,48964.32813,49032.92188,49090.73828,185636800,49090.73828,,5693.740234,5633.399902,5633.399902,5690.790039,0,5690.790039,,31772.59961,31402.80078,31402.80078,31531.90039,0,31531.90039,,,,,,,,,,,,,,,,4599.540039,4481.189941,4481.379883,4599.540039,0,4599.540039
4/19/2018,2702.840088,2681.899902,2701.159912,2693.129883,3349370000,2693.129883,,7277.450195,7215.169922,7258.609863,7238.060059,1963950000,7238.060059,,24762.48047,24557.0293,24711.30078,24664.89063,381110000,24664.89063,,12716.9502,12622.01953,12714.61035,12671.48047,3349370000,12671.48047,,2605.870117,2587.47998,2603.110107,2595.659912,0,2595.659912,,734.7000122,731.5300293,731.5300293,733.75,0,733.75,,1582.949951,1569.160034,1582.819946,1573.819946,3349370000,1573.819946,,16.92000008,15.15999985,15.55000019,15.96000004,0,15.96000004,,12595.61035,12534.62988,12595.61035,12567.41992,70668500,12567.41992,,5397.839844,5377.109863,5389.819824,5391.640137,74094100,5391.640137,,3495.389893,3478.629883,3492.909912,3486.600098,28539500,3486.600098,,1050.920044,1046.839966,1050.430054,1048.439941,169560500,1048.439941,,3923.199951,3904.830078,3915.850098,3911.780029,23121400,3911.780029,,2265.919922,2219.48999,2248.080078,2230.550049,0,2230.550049,,22360.65039,22176.85938,22231.85938,22191.17969,79700000,22191.17969,,30761.4707,30451,30532.94922,30708.43945,2221670500,30708.43945,,3127.438965,3090.287109,3094.273926,3117.375977,160100,3117.375977,,10646.7002,10485.41016,10502.36035,10598.34961,101000,10598.30762,,5902.899902,5861.399902,5861.399902,5881,0,5881,,5996.299805,5956.299805,5956.299805,5976.399902,1198623400,5976.399902,,34478.82031,34358.91016,34403.67188,34427.28906,7600,34427.28906,,6355.900879,6319.576172,6321.224121,6355.900879,75020900,6355.900879,,8408.290039,8323.219727,8373.030273,8323.219727,4172500,8323.219727,,2490.570068,2476.51001,2483.26001,2486.100098,727000,2486.100098,,10983.95996,10889.70996,10891.66016,10971.21973,2490200,10971.21973,,15559.40039,15434.40039,15542.59961,15454.40039,191719900,15454.40039,,86059,85197,85775,85824,3522500,85824,,49193.05078,48574.25,48881.67969,48745.28125,186815800,48745.28125,,5702.939941,5673.810059,5690.790039,5697.47998,0,5697.47998,,31574.69922,30997.40039,31531.90039,31281.30078,0,31281.30078,,,,,,,,,,,,,,,,4639.540039,4564.220215,4596.27002,4567.060059,0,4567.060059
